DATE,ASPROPYRGOS,GALATSI,KIOURKA,MENIDI,TOTAL CONSUMPTION,EVINOS,MARATHONAS,MORNOS,YLIKI,TOTAL m3,TEMP,HIGH,TIME,LOW,TIME,DAYS,DAYS,RAIN,SPEED,HIGH,TIME,DIR
31-12-01,"107,990","373,140","88,500","513,170","1,082,800","10,049,064","28,900,606","216,160,000","193,152,000","448,261,670",,,,,,,,,,,,
01-01-02,"94,290","229,870","79,970","467,820","871,950","10,691,778","28,788,651","218,560,000","194,130,000","452,170,429",,,,,,,,,,,,
02-01-02,"101,190","288,870","71,940","544,010","1,006,010","11,844,403","28,610,167","221,365,000","195,760,000","457,579,570",,,,,,,,,,,,
03-01-02,"110,730","278,460","87,620","577,730","1,054,540","12,180,364","28,587,868","223,570,000","197,390,000","461,728,232",,,,,,,,,,,,
04-01-02,"101,900","361,790","118,260","426,900","1,008,850","11,677,538","28,498,862","225,355,000","199,020,000","464,551,400",,,,,,,,,,,,
05-01-02,"60,040","478,270","136,070","374,530","1,048,910","11,181,371","28,387,842","226,930,000","200,813,000","467,312,213",,,,,,,,,,,,
06-01-02,"37,210","421,190","208,600","530,620","1,197,620","10,691,778","28,100,120","228,820,000","201,791,000","469,402,898",,,,,,,,,,,,
07-01-02,"120,510","420,420","252,430","538,960","1,332,320","10,208,672","27,879,960","230,395,000","202,769,000","471,252,632",,,,,,,,,,,,
08-01-02,"134,580","395,100","232,470","479,310","1,241,460","9,417,687","27,617,060","231,570,000","203,421,000","472,025,747",,,,,,,,,,,,
09-01-02,"121,760","364,520","174,860","527,160","1,188,300","8,644,111","27,442,420","232,961,000","204,236,000","473,283,531",,,,,,,,,,,,
10-01-02,"120,760","413,400","133,330","482,140","1,149,630","8,097,706","27,008,620","235,315,000","204,888,000","475,309,326",,,,,,,,,,,,
11-01-02,"118,750","327,930","141,050","570,660","1,158,390","6,424,140","27,311,998","236,706,000","205,540,000","475,982,138",,,,,,,,,,,,
12-01-02,"116,750","279,490","135,700","606,540","1,138,480","5,716,541","27,507,910","237,776,000","206,518,000","477,518,451",,,,,,,,,,,,
13-01-02,"108,410","375,100","115,270","524,970","1,123,750","5,368,620","27,682,644","238,846,000","207,496,000","479,393,264",,,,,,,,,,,,
14-01-02,"107,080","336,220","108,200","545,760","1,097,260","5,024,561","27,946,008","240,023,000","208,474,000","481,467,569",,,,,,,,,,,,
15-01-02,"109,270","335,230","106,510","515,710","1,066,720","4,214,327","28,188,564","241,093,000","209,130,000","482,625,891",,,,,,,,,,,,
16-01-02,"106,830","330,650","103,150","517,120","1,057,750","3,555,532","28,365,638","242,280,000","209,790,000","483,991,170",,,,,,,,,,,,
17-01-02,"106,700","328,820","105,190","472,190","1,012,900","2,814,884","28,521,066","243,468,000","210,450,000","485,253,950",,,,,,,,,,,,
18-01-02,"107,890","329,690","109,490","475,060","1,022,130","2,798,943","28,878,215","244,980,000","211,440,000","488,097,158",,,,,,,,,,,,
19-01-02,"110,940","338,930","114,990","488,260","1,053,120","2,878,736","29,057,625","246,060,000","212,265,000","490,261,361",,,,,,,,,,,,
20-01-02,"110,420","327,210","110,260","457,980","1,005,870","2,958,755","29,080,110","247,032,000","213,090,000","492,160,865",,,,,,,,,,,,
21-01-02,"112,570","321,860","108,470","488,870","1,031,770","3,039,000","29,080,110","248,328,000","213,750,000","494,197,110",,,,,,,,,,,,
22-01-02,"111,290","274,500","91,580","504,030","981,400","2,719,375","29,080,110","249,624,000","214,410,000","495,833,485",,,,,,,,,,,,
23-01-02,"112,570","328,020","82,820","471,180","994,590","2,090,859","28,967,779","250,812,000","215,070,000","496,940,638",,,,,,,,,,,,
24-01-02,"114,620","317,520","107,460","498,060","1,037,660","1,324,935","28,766,260","251,784,000","216,060,000","497,935,195",,,,,,,,,,,,
25-01-02,"111,480","300,330","78,920","500,010","990,740","727,598","28,766,260","252,770,000","216,555,000","498,818,858",,,,,,,,,,,,
26-01-02,"110,050","299,700","95,320","489,230","994,300","624,446","28,766,260","253,870,000","217,050,000","500,310,706",,,,,,,,,,,,
27-01-02,"109,910","290,610","88,380","484,970","973,870","521,703","28,900,606","254,860,000","217,710,000","501,992,309",,,,,,,,,,,,
28-01-02,"108,980","241,350","94,010","548,950","993,290","433,960","28,855,824","255,520,000","218,370,000","503,179,784",,,,,,,,,,,,
29-01-02,"112,480","249,990","87,490","553,270","1,003,230","215,902","28,855,824","256,070,000","218,700,000","503,841,726",,,,,,,,,,,,
30-01-02,"112,450","240,590","91,420","543,400","987,860","215,902","28,833,433","256,510,000","219,195,000","504,754,335",,,,,,,,,,,,
31-01-02,"110,590","295,560","93,320","525,940","1,025,410","215,902","28,833,433","256,730,000","219,690,000","505,469,335",,,,,,,,,,,,
01-02-02,"112,770","311,160","90,410","506,130","1,020,470","143,627","28,721,662","256,950,000","220,185,000","506,000,289",,,,,,,,,,,,
02-02-02,"111,980","294,300","94,720","502,590","1,003,590","143,627","28,677,064","257,280,000","220,515,000","506,615,691",,,,,,,,,,,,
03-02-02,"109,520","270,760","83,400","496,390","960,070","143,627","28,587,868","257,610,000","220,845,000","507,186,495",,,,,,,,,,,,
04-02-02,"114,620","313,380","90,380","486,090","1,004,470","143,627","28,498,862","257,830,000","221,175,000","507,647,489",,,,,,,,,,,,
05-02-02,"117,260","315,150","88,460","499,060","1,019,930","143,627","28,387,842","258,050,000","221,670,000","508,251,469",,,,,,,,,,,,
06-02-02,"111,100","311,630","97,500","493,560","1,013,790","143,627","28,321,230","258,380,000","222,000,000","508,844,857",,,,,,,,,,,,
07-02-02,"114,770","318,490","90,040","495,500","1,018,800","143,627","28,210,675","258,490,000","222,330,000","509,174,302",,,,,,,,,,,,
08-02-02,"113,580","312,930","85,750","509,470","1,021,730","143,627","28,100,120","258,710,000","222,660,000","509,613,747",,,,,,,,,,,,
09-02-02,"117,480","305,300","95,620","532,280","1,050,680","143,627","27,968,024","258,930,000","223,155,000","510,196,651",,,,,,,,,,,,
10-02-02,"112,860","305,580","80,390","474,960","973,790","143,627","27,901,976","259,150,000","223,485,000","510,680,603",,,,,,,,,,,,
11-02-02,"109,510","336,970","82,600","455,910","984,990","143,627","27,792,264","259,370,000","223,650,000","510,955,891",,,,,,,,,,,,
12-02-02,"114,840","219,720","83,100","565,320","982,980","143,627","27,748,416","259,480,000","223,980,000","511,352,043",,,,,,,,,,,,
13-02-02,"115,940","345,340","102,480","462,370","1,026,130","143,627","27,660,720","259,590,000","224,310,000","511,704,347",,,,,,,,,,,,
14-02-02,"114,340","313,370","86,620","512,690","1,027,020","143,627","27,486,080","259,700,000","224,640,000","511,969,707",,,,,,,,,,,,
15-02-02,"112,310","377,880","80,020","455,050","1,025,260","143,627","27,333,735","259,810,000","224,640,000","511,927,362",,,,,,,,,,,,
16-02-02,"114,480","361,820","77,410","494,170","1,047,880","71,555","27,333,735","259,920,000","225,300,000","512,625,290",,,,,,,,,,,,
17-02-02,"109,850","362,220","84,170","462,550","1,018,790",0,"27,225,050","260,030,000","225,634,000","512,889,050",,,,,,,,,,,,
18-02-02,"111,030","329,110","84,670","529,590","1,054,400",0,"27,073,549","260,140,000","225,801,000","513,014,549",,,,,,,,,,,,
19-02-02,"115,880","318,740","89,580","526,170","1,050,370",0,"27,095,192","260,250,000","225,968,000","513,313,192",,,,,,,,,,,,
20-02-02,"108,270","327,270","90,420","501,670","1,027,630",0,"27,073,549","260,250,000","226,135,000","513,458,549",,,,,,,,,,,,
21-02-02,"94,530","319,650","94,740","527,970","1,036,890",0,"27,073,549","260,800,000","226,302,000","514,175,549",,,,,,,,,,,,
22-02-02,"103,630","332,580","85,490","509,370","1,031,070",0,"27,051,906","261,020,000","226,302,000","514,373,906",,,,,,,,,,,,
23-02-02,0,"346,930","95,030","574,700","1,016,660",0,"27,051,906","261,130,000","226,469,000","514,650,906",,,,,,,,,,,,
24-02-02,0,"311,880","85,860","592,010","989,750",0,"27,030,263","261,240,000","226,636,000","514,906,263",,,,,,,,,,,,
25-02-02,0,"368,730","103,210","545,520","1,017,460",0,"26,943,979","261,460,000","226,970,000","515,373,979",,,,,,,,,,,,
26-02-02,0,"360,790","93,440","600,020","1,054,250",0,"26,836,244","261,570,000","227,137,000","515,543,244",,,,,,,,,,,,
27-02-02,0,"313,490","84,020","600,930","998,440",0,"26,793,150","261,680,000","227,137,000","515,610,150",,,,,,,,,,,,
28-02-02,0,"352,370","82,210","589,580","1,024,160",0,"26,771,704","261,790,000","227,304,000","515,865,704",,,,,,,,,,,,
01-03-02,"51,800","325,020","98,250","566,760","1,041,830",0,"26,750,258","261,900,000","227,304,000","515,954,258",,,,,,,,,,,,
02-03-02,"118,180","293,370","106,360","546,650","1,064,560",0,"26,728,812","261,900,000","227,137,000","515,765,812",,,,,,,,,,,,
03-03-02,"116,840","277,790","103,210","531,080","1,028,920",0,"26,728,812","261,900,000","226,970,000","515,598,812",,,,,,,,,,,,
04-03-02,"118,910","327,100","90,220","499,970","1,036,200",0,"26,750,258","261,790,000","226,970,000","515,510,258",,,,,,,,,,,,
05-03-02,"118,380","294,680","108,990","539,660","1,061,710",0,"26,750,258","261,680,000","226,970,000","515,400,258",,,,,,,,,,,,
06-03-02,"117,980","239,070","103,900","587,630","1,048,580",0,"26,750,258","261,680,000","226,970,000","515,400,258",,,,,,,,,,,,
07-03-02,"117,980","251,090","105,020","592,360","1,066,450",0,"26,793,150","261,570,000","227,137,000","515,500,150",,,,,,,,,,,,
08-03-02,"119,550","252,750","106,170","581,920","1,060,390",0,"26,664,474","261,460,000","227,304,000","515,428,474",,,,,,,,,,,,
09-03-02,"115,120","360,410","102,090","496,350","1,073,970",0,"26,493,298","261,350,000","227,304,000","515,147,298",,,,,,,,,,,,
10-03-02,"115,090","296,870","114,430","480,000","1,006,390",0,"26,322,714","261,460,000","227,471,000","515,253,714",,,,,,,,,,,,
11-03-02,"109,680","356,200","86,750","433,200","985,830",0,"26,237,722","261,460,000","227,471,000","515,168,722",,,,,,,,,,,,
12-03-02,"110,810","317,440","87,980","476,800","993,030","433,960","26,365,210","262,010,000","231,980,000","520,789,170",,,,,,,,,,,,
13-03-02,"112,280","345,590","91,320","484,280","1,033,470","288,383","26,322,714","262,560,000","234,986,000","524,157,097",,,,,,,,,,,,
14-03-02,"112,900","307,760","84,780","494,610","1,000,050","288,383","26,258,970","263,000,000","236,656,000","526,203,353",,,,,,,,,,,,
15-03-02,"114,460","355,370","96,870","476,590","1,043,290","288,383","26,152,730","263,448,000","237,992,000","527,881,113",,,,,,,,,,,,
16-03-02,"116,310","330,860","102,080","486,130","1,035,380","727,598","26,046,985","263,224,000","238,827,000","528,825,583",,,,,,,,,,,,
17-03-02,"108,580","271,810","79,960","448,460","908,810","1,174,331","25,962,389","262,890,000","239,662,000","529,688,720",,,,,,,,,,,,
18-03-02,"108,820","242,120","87,000","490,330","928,270","1,628,709","25,920,191","262,560,000","240,497,000","530,605,900",,,,,,,,,,,,
19-03-02,"116,210","279,860","100,160","538,060","1,034,290","2,090,859","25,962,389","262,340,000","241,332,000","531,725,248",,,,,,,,,,,,
20-03-02,"113,960","343,290","111,000","502,770","1,071,020","2,403,341","25,962,389","262,120,000","242,170,000","532,655,730",,,,,,,,,,,,
21-03-02,"120,930","352,360","111,000","526,000","1,110,290","3,039,000","25,835,995","261,790,000","242,680,000","533,344,995",,,,,,,,,,,,
22-03-02,"119,700","315,550","110,050","522,740","1,068,040","3,425,531","25,730,750","261,350,000","242,850,000","533,356,281",,,,,,,,,,,,
23-03-02,"108,170","280,380","82,400","471,540","942,490","4,214,327","25,730,750","261,130,000","243,870,000","534,945,077",,,,,,,,,,,,
24-03-02,"104,450","274,300","83,150","439,770","901,670","5,024,561","25,814,946","261,130,000","244,720,000","536,689,507",,,,,,,,,,,,
25-03-02,"107,770","272,000","85,270","477,500","942,540","5,716,541","26,195,226","261,240,000","247,100,000","540,251,767",,,,,,,,,,,,
26-03-02,"114,390","263,060","105,570","507,230","990,250","6,567,564","25,563,158","261,130,000","249,140,000","542,400,722",,,,,,,,,,,,
27-03-02,"115,420","274,890","109,380","494,880","994,570","7,001,694","26,685,920","261,020,000","250,670,000","545,377,614",,,,,,,,,,,,
28-03-02,"113,780","257,220","86,670","527,530","985,200","7,589,642","26,857,791","260,800,000","251,860,000","547,107,433",,,,,,,,,,,,
29-03-02,"117,560","277,270","91,470","507,200","993,500","8,188,166","27,073,549","260,580,000","252,880,000","548,721,715",,,,,,,,,,,,
30-03-02,"116,140","266,090","88,770","520,650","991,650","8,644,111","27,333,735","260,360,000","253,730,000","550,067,846",,,,,,,,,,,,
31-03-02,"110,660","285,560","84,020","465,630","945,870","9,339,553","27,551,570","260,030,000","254,580,000","551,501,123",,,,,,,,,,,,
01-04-02,"107,490","258,870","94,700","483,400","944,460","10,049,064","27,990,040","259,590,000","255,770,000","553,399,104",,,,,,,,,,,,
02-04-02,"119,150","287,530","96,450","506,150","1,009,280","10,368,992","28,277,008","259,370,000","256,960,000","554,976,000",,,,,,,,,,,,
03-04-02,"116,880","275,700","95,270","504,770","992,620","10,935,758","28,432,250","259,150,000","257,980,000","556,498,008",,,,,,,,,,,,
04-04-02,"113,620","324,070","91,280","446,360","975,330","11,511,414","28,543,270","259,260,000","259,000,000","558,314,684",,,,,,,,,,,,
05-04-02,"115,060","308,770","92,950","478,180","994,960","12,349,467","28,721,662","259,150,000","259,865,000","560,086,129",,,,,,,,,,,,
06-04-02,"117,650","324,970","106,010","479,690","1,028,320","14,438,370","28,967,779","259,700,000","260,730,000","563,836,149",,,,,,,,,,,,
07-04-02,"120,710","299,290","108,140","497,160","1,025,300","16,830,410","28,990,170","260,030,000","261,941,000","567,791,580",,,,,,,,,,,,
08-04-02,"122,080","334,150","106,370","475,190","1,037,790","18,766,494","29,035,140","260,140,000","263,152,000","571,093,634",,,,,,,,,,,,
09-04-02,"120,880","317,130","102,190","510,560","1,050,760","19,848,215","29,102,595","260,360,000","264,017,000","573,327,810",,,,,,,,,,,,
10-04-02,"122,210","318,380","107,620","501,090","1,049,300","20,368,064","29,147,565","260,580,000","264,709,000","574,804,629",,,,,,,,,,,,
11-04-02,"119,370","349,180","112,800","506,290","1,087,640","21,783,177","29,147,565","260,800,000","265,574,000","577,304,742",,,,,,,,,,,,
12-04-02,"115,770","344,500","94,590","460,080","1,014,940","22,689,350","29,147,565","261,020,000","266,439,000","579,295,915",,,,,,,,,,,,
13-04-02,"118,900","334,080","107,020","507,980","1,067,980","29,092,685","29,125,080","263,672,000","267,131,000","589,020,765",,,,,,,,,,,,
14-04-02,"119,600","349,380","124,570","464,220","1,057,770","33,990,837","29,102,595","268,936,000","267,650,000","599,679,432",,,,,,,,,,,,
15-04-02,"116,580","338,360","110,100","462,840","1,027,880","36,143,170","29,080,110","271,064,000","269,034,000","605,321,280",,,,,,,,,,,,
16-04-02,"112,330","288,510","90,480","459,380","950,700","38,516,738","29,080,110","272,744,000","270,764,000","611,104,848",,,,,,,,,,,,
17-04-02,"116,400","304,490","94,160","461,600","976,650","41,926,181","29,215,020","275,782,000","272,840,000","619,763,201",,,,,,,,,,,,
18-04-02,"114,580","338,800","85,430","469,150","1,007,960","44,187,090","29,237,600","277,816,000","275,089,000","626,329,690",,,,,,,,,,,,
19-04-02,"114,580","347,960","91,380","475,290","1,029,210","46,521,887","29,215,020","279,398,000","277,028,000","632,162,907",,,,,,,,,,,,
20-04-02,"132,530","319,980","107,560","484,030","1,044,100","47,717,717","29,170,050","280,076,000","279,212,000","636,175,767",,,,,,,,,,,,
21-04-02,"114,580","329,120","91,130","435,760","970,590","48,932,898","29,102,595","281,319,000","280,668,000","640,022,493",,,,,,,,,,,,
22-04-02,"119,270","313,380","97,630","474,980","1,005,260","50,167,731","29,035,140","282,110,000","281,942,000","643,254,871",,,,,,,,,,,,
23-04-02,"124,650","331,890","112,130","483,620","1,052,290","51,169,953","28,967,779","282,675,000","282,852,000","645,664,732",,,,,,,,,,,,
24-04-02,"122,790","354,270","111,510","466,300","1,054,870","52,185,107","28,878,215","283,127,000","283,762,000","647,952,322",,,,,,,,,,,,
25-04-02,"121,490","297,450","104,460","503,710","1,027,110","52,955,057","28,788,651","283,805,000","284,854,000","650,402,708",,,,,,,,,,,,
26-04-02,"121,680","306,410","104,450","491,900","1,024,440","53,862,732","28,721,662","284,144,000","285,764,000","652,492,394",,,,,,,,,,,,
27-04-02,"124,700","325,130","133,810","485,560","1,069,200","54,780,635","28,632,466","284,483,000","286,492,000","654,388,101",,,,,,,,,,,,
28-04-02,"113,420","294,460","145,360","476,160","1,029,400","55,575,634","28,543,270","284,709,000","287,220,000","656,047,904",,,,,,,,,,,,
29-04-02,"119,280","315,760","131,350","483,950","1,050,340","56,378,300","28,454,454","285,161,000","287,948,000","657,941,754",,,,,,,,,,,,
30-04-02,"127,180","307,710","144,030","492,330","1,071,250","57,188,705","28,365,638","285,387,000","288,676,000","659,617,343",,,,,,,,,,,,
01-05-02,"118,370","322,530","158,470","448,680","1,048,050","57,870,005","28,232,786","285,500,000","288,858,000","660,460,791",,,,,,,,,,,,
02-05-02,"123,950","378,540","173,070","432,930","1,108,490","58,556,771","28,100,120","285,615,000","288,494,000","660,765,891",,,,,,,,,,,,
03-05-02,"113,460","307,610","150,350","385,470","956,890","59,110,147","27,946,008","285,730,000","288,676,000","661,462,155",,,,,,,,,,,,
04-05-02,"121,330","309,060","176,480","401,700","1,008,570","59,667,071","27,836,112","285,845,000","289,040,000","662,388,183",,,,,,,,,,,,
05-05-02,"101,760","261,770","138,170","283,490","785,190","60,227,564","27,792,264","285,960,000","289,404,000","663,383,828",,,,,,,,,,,,
06-05-02,"112,010","276,490","154,980","360,040","903,520","60,791,647","27,792,264","286,075,000","289,404,000","664,062,911",,,,,,,,,,,,
07-05-02,"116,030","342,200","149,510","435,200","1,042,940","61,359,344","27,770,340","286,190,000","289,404,000","664,723,684",,,,,,,,,,,,
08-05-02,"117,210","315,750","134,150","500,260","1,067,370","61,930,676","27,660,720","286,190,000","289,586,000","665,367,396",,,,,,,,,,,,
09-05-02,"131,020","332,170","155,950","524,300","1,143,440","62,505,666","27,573,400","286,190,000","289,586,000","665,855,066",,,,,,,,,,,,
10-05-02,"130,400","330,010","176,060","524,100","1,160,570","63,084,337","27,507,910","286,075,000","289,040,000","665,707,247",,,,,,,,,,,,
11-05-02,"127,720","359,430","198,090","519,050","1,204,290","63,375,060","27,398,946","285,960,000","288,676,000","665,410,006",,,,,,,,,,,,
12-05-02,"130,290","352,450","179,770","517,410","1,179,920","63,666,711","27,246,787","285,730,000","288,312,000","664,955,498",,,,,,,,,,,,
13-05-02,"125,810","315,220","159,030","522,010","1,122,070","63,959,294","27,095,192","285,500,000","287,766,000","664,320,486",,,,,,,,,,,,
14-05-02,"127,670","391,270","158,400","500,230","1,177,570","64,547,267","27,160,121","285,500,000","287,766,000","664,973,388",,,,,,,,,,,,
15-05-02,"133,690","392,060","183,680","482,030","1,191,460","64,990,712","27,030,263","285,387,000","287,584,000","664,991,975",,,,,,,,,,,,
